Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,speed,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,241.0,6.028,0.0,105.0,0.0,2019-09-12 00:09:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33,241.0,6.093,0.0,105.0,0.0,2019-09-12 00:09:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.53,241.20000000000005,4.796,0.0,104.0,0.0,2019-09-12 00:09:46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.08,241.4,4.273,0.0,104.0,0.0,2019-09-12 00:09:47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.53,241.4,2.818,0.0,103.0,0.0,2019-09-12 00:09:49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,61.1,242.20000000000005,4.133,0.0,102.0,0.0,2019-09-12 00:09:52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,80.48,243.6,4.861,0.0,104.0,0.0,2019-09-12 00:09:56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,85.71,243.79999999999995,5.001,0.0,105.0,0.0,2019-09-12 00:09:57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,117.42,244.6,5.001,0.0,107.0,0.0,2019-09-12 00:10:03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.08,245.20000000000005,4.096,0.0,111.0,0.0,2019-09-12 00:10:06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,137.71,245.6,3.798,0.0,114.0,0.0,2019-09-12 00:10:08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,140.94,245.6,3.592,0.0,113.0,0.0,2019-09-12 00:10:09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,146.48,246.0,2.715,0.0,111.0,0.0,2019-09-12 00:10:11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,153.7,246.20000000000005,3.742,0.0,111.0,0.0,2019-09-12 00:10:13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,162.61,246.4,4.488,0.0,112.0,0.0,2019-09-12 00:10:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,173.88,247.0,5.365,0.0,112.0,0.0,2019-09-12 00:10:17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,216.83,248.4,6.224,0.0,115.0,0.0,2019-09-12 00:10:24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.04,248.6,6.018,0.0,114.0,0.0,2019-09-12 00:10:32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,287.26,248.79999999999995,4.012,0.0,112.0,0.0,2019-09-12 00:10:37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,294.88,248.79999999999995,4.012,0.0,108.0,0.0,2019-09-12 00:10:39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,298.6,249.0,4.311,0.0,107.0,0.0,2019-09-12 00:10:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,302.2,249.0,4.115,0.0,107.0,0.0,2019-09-12 00:10:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,310.53,249.0,4.05,0.0,102.0,0.0,2019-09-12 00:10:43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,321.1,248.6,5.412,0.0,104.0,0.0,2019-09-12 00:10:45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,339.18,248.20000000000005,5.99,0.0,107.0,0.0,2019-09-12 00:10:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,358.15,247.6,6.252,0.0,111.0,0.0,2019-09-12 00:10:51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,398.88,247.4,6.578,0.0,109.0,0.0,2019-09-12 00:10:58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,419.48,247.4,6.709,0.0,107.0,0.0,2019-09-12 00:11:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,448.44,247.4,6.755,0.0,104.0,0.0,2019-09-12 00:11:04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,469.43,247.20000000000005,6.513,0.0,101.0,0.0,2019-09-12 00:11:07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,475.03,247.0,5.944,0.0,100.0,0.0,2019-09-12 00:11:08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,483.91,246.6,4.376,0.0,99.0,0.0,2019-09-12 00:11:10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,493.86,245.6,2.015,0.0,97.0,0.0,2019-09-12 00:11:14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,512.65,245.20000000000005,5.514,0.0,98.0,0.0,2019-09-12 00:11:18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,541.08,245.0,7.595,0.0,101.0,0.0,2019-09-12 00:11:22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,548.8,244.79999999999995,7.623,0.0,102.0,0.0,2019-09-12 00:11:23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,588.67,243.20000000000005,7.623,0.0,103.0,0.0,2019-09-12 00:11:28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,626.51,242.20000000000005,7.595,0.0,100.0,0.0,2019-09-12 00:11:33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,662.01,241.4,7.287,0.0,101.0,0.0,2019-09-12 00:11:38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,675.87,241.4,7.241,0.0,105.0,0.0,2019-09-12 00:11:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,688.78,241.20000000000005,6.326,0.0,108.0,0.0,2019-09-12 00:11:42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,700.54,241.20000000000005,5.804,0.0,107.0,0.0,2019-09-12 00:11:44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,706.34,241.20000000000005,5.71,0.0,107.0,0.0,2019-09-12 00:11:45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,711.8,241.20000000000005,5.458,0.0,106.0,0.0,2019-09-12 00:11:46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.98,241.4,5.235,0.0,104.0,0.0,2019-09-12 00:11:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.62,241.6,4.871,0.0,103.0,0.0,2019-09-12 00:11:49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.16,241.79999999999995,4.068,0.0,99.0,0.0,2019-09-12 00:11:52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,743.47,241.79999999999995,4.189,0.0,98.0,0.0,2019-09-12 00:11:53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,758.37,241.79999999999995,4.871,0.0,100.0,0.0,2019-09-12 00:11:56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,780.81,241.79999999999995,5.151,0.0,102.0,0.0,2019-09-12 00:12:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,792.8,241.79999999999995,3.322,0.0,105.0,0.0,2019-09-12 00:12:03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.72,241.79999999999995,2.921,0.0,106.0,0.0,2019-09-12 00:12:05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,814.43,242.4,3.032,0.0,103.0,0.0,2019-09-12 00:12:10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,817.23,242.4,2.948,0.0,103.0,0.0,2019-09-12 00:12:11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,825.72,242.79999999999995,2.417,0.0,101.0,0.0,2019-09-12 00:12:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,841.81,243.4,4.721,0.0,99.0,0.0,2019-09-12 00:12:19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,857.51,243.6,5.412,0.0,102.0,0.0,2019-09-12 00:12:22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,868.56,243.4,5.43,0.0,102.0,0.0,2019-09-12 00:12:24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,916.14,242.79999999999995,5.916,0.0,104.0,0.0,2019-09-12 00:12:32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,927.97,242.79999999999995,5.916,0.0,111.0,0.0,2019-09-12 00:12:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,934.02,242.79999999999995,5.944,0.0,116.0,0.0,2019-09-12 00:12:35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,939.96,242.79999999999995,5.944,0.0,119.0,0.0,2019-09-12 00:12:36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,976.83,243.0,5.962,0.0,120.0,0.0,2019-09-12 00:12:42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1024.3,242.79999999999995,6.634,0.0,120.0,0.0,2019-09-12 00:12:49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1071.74,242.6,6.793,0.0,118.0,0.0,2019-09-12 00:12:56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1111.93,242.6,6.746,0.0,121.0,0.0,2019-09-12 00:13:02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1125.37,242.6,6.718,0.0,122.0,0.0,2019-09-12 00:13:04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1182.37,242.6,7.66,0.0,124.0,0.0,2019-09-12 00:13:12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.35,242.0,8.314,0.0,121.0,0.0,2019-09-12 00:13:17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1240.3,241.6,8.202,0.0,119.0,0.0,2019-09-12 00:13:19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1281.59,240.20000000000005,8.314,0.0,117.0,0.0,2019-09-12 00:13:24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.92,239.6,6.317,0.0,116.0,0.0,2019-09-12 00:13:27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.26,239.4,5.44,0.0,115.0,0.0,2019-09-12 00:13:28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.26,239.4,5.412,0.0,114.0,0.0,2019-09-12 00:13:29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.84,239.20000000000005,4.581,0.0,111.0,0.0,2019-09-12 00:13:31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.72,239.20000000000005,4.525,0.0,107.0,0.0,2019-09-12 00:13:33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1334.22,239.4,4.871,0.0,106.0,0.0,2019-09-12 00:13:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1375.61,241.6,4.525,0.0,109.0,0.0,2019-09-12 00:13:43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1394.15,242.4,4.572,0.0,112.0,0.0,2019-09-12 00:13:47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1398.7,242.6,4.572,0.0,115.0,0.0,2019-09-12 00:13:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1412.03,243.0,4.516,0.0,119.0,0.0,2019-09-12 00:13:51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1434.9,243.79999999999995,4.516,0.0,121.0,0.0,2019-09-12 00:13:56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1473.51,247.4,4.395,0.0,123.0,0.0,2019-09-12 00:14:05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1508.53,249.79999999999995,4.339,0.0,124.0,0.0,2019-09-12 00:14:13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1545.96,250.79999999999995,4.6,0.0,121.0,0.0,2019-09-12 00:14:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1565.33,250.6,4.675,0.0,118.0,0.0,2019-09-12 00:14:25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1574.47,250.4,4.544,0.0,117.0,0.0,2019-09-12 00:14:27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.12,250.4,3.406,0.0,117.0,0.0,2019-09-12 00:14:28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1582.01,250.0,2.911,0.0,117.0,0.0,2019-09-12 00:14:30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1585.46,249.79999999999995,3.182,0.0,117.0,0.0,2019-09-12 00:14:31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1598.26,249.0,4.18,0.0,116.0,0.0,2019-09-12 00:14:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1630.13,248.4,4.983,0.0,116.0,0.0,2019-09-12 00:14:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1647.88,248.4,5.291,0.0,119.0,0.0,2019-09-12 00:14:43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1679.04,248.20000000000005,5.906,0.0,119.0,0.0,2019-09-12 00:14:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1699.71,247.79999999999995,6.755,0.0,122.0,0.0,2019-09-12 00:14:51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.54,247.4,6.755,0.0,122.0,0.0,2019-09-12 00:14:54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.79,246.20000000000005,8.248,0.0,121.0,0.0,2019-09-12 00:14:59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.48,243.6,7.371,0.0,120.0,0.0,2019-09-12 00:15:05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.45,241.79999999999995,4.992,0.0,118.0,0.0,2019-09-12 00:15:09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.71,240.6,2.211,0.0,115.0,0.0,2019-09-12 00:15:12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.01,240.4,1.53,0.0,115.0,0.0,2019-09-12 00:15:13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1851.24,239.79999999999995,2.827,0.0,112.0,0.0,2019-09-12 00:15:18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1854.93,239.79999999999995,3.751,0.0,111.0,0.0,2019-09-12 00:15:19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1864.5,239.6,4.889,0.0,111.0,0.0,2019-09-12 00:15:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1898.74,239.6,6.018,0.0,113.0,0.0,2019-09-12 00:15:27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1917.48,239.79999999999995,5.897,0.0,116.0,0.0,2019-09-12 00:15:30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1937.47,239.79999999999995,6.121,0.0,118.0,0.0,2019-09-12 00:15:33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1977.43,239.79999999999995,6.559,0.0,121.0,0.0,2019-09-12 00:15:39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1998.28,239.79999999999995,6.653,0.0,122.0,0.0,2019-09-12 00:15:42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2060.31,240.4,6.858,0.0,121.0,0.0,2019-09-12 00:15:51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2073.75,240.4,6.755,0.0,121.0,0.0,2019-09-12 00:15:53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2113.64,240.6,6.634,0.0,124.0,0.0,2019-09-12 00:15:59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2140.41,240.6,6.615,0.0,125.0,0.0,2019-09-12 00:16:03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,2180.89,240.4,6.615,0.0,128.0,0.0,2019-09-12 00:16:09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2215.08,240.4,6.849,0.0,129.0,0.0,2019-09-12 00:16:14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2263.41,241.79999999999995,5.393,0.0,129.0,0.0,2019-09-12 00:16:22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2303.05,242.6,5.524,0.0,129.0,0.0,2019-09-12 00:16:29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2367.51,244.0,5.654,0.0,130.0,0.0,2019-09-12 00:16:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2373.09,244.20000000000005,5.654,0.0,130.0,0.0,2019-09-12 00:16:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2431.13,245.4,5.664,0.0,128.0,0.0,2019-09-12 00:16:51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2480.36,246.0,5.402,0.0,128.0,0.0,2019-09-12 00:17:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2520.39,246.4,5.402,0.0,131.0,0.0,2019-09-12 00:17:07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2543.53,246.6,5.552,0.0,131.0,0.0,2019-09-12 00:17:11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2580.62,246.4,5.953,0.0,128.0,0.0,2019-09-12 00:17:17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2599.99,246.20000000000005,6.13,0.0,127.0,0.0,2019-09-12 00:17:20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.99,246.20000000000005,5.328,0.0,124.0,0.0,2019-09-12 00:17:25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2639.22,246.20000000000005,5.085,0.0,123.0,0.0,2019-09-12 00:17:27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2655.26,246.4,5.44,0.0,120.0,0.0,2019-09-12 00:17:30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2666.28,246.4,5.44,0.0,121.0,0.0,2019-09-12 00:17:32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2671.58,246.4,5.393,0.0,122.0,0.0,2019-09-12 00:17:33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2676.64,246.4,5.328,0.0,123.0,0.0,2019-09-12 00:17:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,246.4,5.393,0.0,124.0,0.0,2019-09-12 00:17:36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2717.83,246.6,6.494,0.0,121.0,0.0,2019-09-12 00:17:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2731.33,246.6,6.811,0.0,123.0,0.0,2019-09-12 00:17:43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2760.53,246.79999999999995,6.811,0.0,126.0,0.0,2019-09-12 00:17:47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2783.1,247.0,7.175,0.0,127.0,0.0,2019-09-12 00:17:50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2843.31,248.0,7.409,0.0,128.0,0.0,2019-09-12 00:17:58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2858.91,248.20000000000005,7.474,0.0,130.0,0.0,2019-09-12 00:18:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2919.53,248.0,9.359,0.0,132.0,0.0,2019-09-12 00:18:07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2981.87,247.20000000000005,10.88,0.0,131.0,0.0,2019-09-12 00:18:13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,3027.03,245.79999999999995,10.88,0.0,128.0,0.0,2019-09-12 00:18:17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,3049.95,245.0,11.076,0.0,132.0,0.0,2019-09-12 00:18:19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3072.45,244.4,11.122,0.0,135.0,0.0,2019-09-12 00:18:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3115.85,243.6,11.122,0.0,138.0,0.0,2019-09-12 00:18:25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3165.35,243.4,9.564,0.0,137.0,0.0,2019-09-12 00:18:30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3217.21,244.20000000000005,8.332,0.0,137.0,0.0,2019-09-12 00:18:36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3270.82,246.6,7.744,0.0,137.0,0.0,2019-09-12 00:18:43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3318.85,247.79999999999995,6.839,0.0,137.0,0.0,2019-09-12 00:18:50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3379.16,249.4,6.755,0.0,137.0,0.0,2019-09-12 00:18:59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3399.57,250.20000000000005,6.737,0.0,136.0,0.0,2019-09-12 00:19:02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3460.41,251.20000000000005,6.839,0.0,137.0,0.0,2019-09-12 00:19:11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3467.26,251.20000000000005,6.858,0.0,136.0,0.0,2019-09-12 00:19:12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3528.31,250.79999999999995,6.793,0.0,138.0,0.0,2019-09-12 00:19:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3591.51,250.20000000000005,6.998,0.0,138.0,0.0,2019-09-12 00:19:30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3598.68,250.20000000000005,6.998,0.0,138.0,0.0,2019-09-12 00:19:31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3656.49,249.4,7.166,0.0,135.0,0.0,2019-09-12 00:19:39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3663.82,249.4,7.241,0.0,135.0,0.0,2019-09-12 00:19:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,3724.37,249.4,7.521,0.0,134.0,0.0,2019-09-12 00:19:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,3732.47,249.4,7.521,0.0,134.0,0.0,2019-09-12 00:19:49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,3777.37,249.6,7.483,0.0,137.0,0.0,2019-09-12 00:19:55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,3800.14,249.4,7.418,0.0,136.0,0.0,2019-09-12 00:19:58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3859.49,249.20000000000005,7.325,0.0,138.0,0.0,2019-09-12 00:20:06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3881.21,249.4,7.241,0.0,138.0,0.0,2019-09-12 00:20:09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3895.73,249.6,7.241,0.0,138.0,0.0,2019-09-12 00:20:11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,3943.77,250.6,6.951,0.0,136.0,0.0,2019-09-12 00:20:18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,3994.96,251.79999999999995,6.41,0.0,136.0,0.0,2019-09-12 00:20:26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,4042.08,252.79999999999995,5.888,0.0,133.0,0.0,2019-09-12 00:20:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,4047.77,253.0,5.888,0.0,133.0,0.0,2019-09-12 00:20:35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4069.63,253.4,5.645,0.0,131.0,0.0,2019-09-12 00:20:39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4079.89,253.4,5.58,0.0,132.0,0.0,2019-09-12 00:20:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4122.81,251.79999999999995,5.272,0.0,134.0,0.0,2019-09-12 00:20:49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,4166.37,251.0,5.449,0.0,133.0,0.0,2019-09-12 00:20:57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4194.29,251.4,5.477,0.0,134.0,0.0,2019-09-12 00:21:02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4210.11,251.4,5.328,0.0,135.0,0.0,2019-09-12 00:21:05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4261.51,251.6,5.001,0.0,136.0,0.0,2019-09-12 00:21:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4297.57,252.79999999999995,5.001,0.0,136.0,0.0,2019-09-12 00:21:22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4345.15,254.6,5.151,0.0,136.0,0.0,2019-09-12 00:21:31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4393.05,255.20000000000005,5.841,0.0,135.0,0.0,2019-09-12 00:21:39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,4445.62,255.6,6.438,0.0,134.0,0.0,2019-09-12 00:21:47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4501.58,257.0,6.177,0.0,135.0,0.0,2019-09-12 00:21:56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4555.26,257.6,5.962,0.0,132.0,0.0,2019-09-12 00:22:05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4615.76,258.20000000000005,6.028,0.0,133.0,0.0,2019-09-12 00:22:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4621.7,258.20000000000005,5.99,0.0,133.0,0.0,2019-09-12 00:22:16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4678.76,259.4,5.654,0.0,135.0,0.0,2019-09-12 00:22:26
